,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility,mid,T,r,close
2144,A130216C00055000,A,2013-02-16,call,55.0,A,0.0,,0.03,,0,10,2013-01-18,0.0002,0.0004,-0.0206,0.014,0.228,0.015,0.0794520547945205,0.1,44.15
2145,A130216C00060000,A,2013-02-16,call,60.0,A,0.0,,0.02,,0,2,2013-01-18,0.0,0.0,-0.0001,0.0001,0.228,0.01,0.0794520547945205,0.1,44.15
2146,A130518C00018000,A,2013-05-18,call,18.0,A,23.75,,28.15,,0,0,2013-01-18,1.0,0.0,-0.0545,0.0,0.2884,25.95,0.3287671232876712,0.1,44.15
2147,A130518C00019000,A,2013-05-18,call,19.0,A,22.7,,27.15,,0,0,2013-01-18,1.0,0.0,-0.0575,0.0,0.2884,24.925,0.3287671232876712,0.1,44.15
2148,A130518C00020000,A,2013-05-18,call,20.0,A,22.2,,26.15,,0,0,2013-01-18,1.0,0.0,-0.0605,0.0001,0.2884,24.175,0.3287671232876712,0.1,44.15
2149,A130518C00021000,A,2013-05-18,call,21.0,A,21.35,,25.15,,0,0,2013-01-18,1.0,0.0,-0.0636,0.0002,0.2884,23.25,0.3287671232876712,0.1,44.15
2150,A130518C00022000,A,2013-05-18,call,22.0,A,20.55,,24.15,,0,0,2013-01-18,1.0,0.0,-0.067,0.0009,0.2884,22.35,0.3287671232876712,0.1,44.15
2151,A130518C00023000,A,2013-05-18,call,23.0,A,19.5,,22.6,,0,0,2013-01-18,1.0,0.0,-0.0708,0.0028,0.2884,21.05,0.3287671232876712,0.1,44.15
2152,A130518C00024000,A,2013-05-18,call,24.0,A,18.5,,20.55,,0,0,2013-01-18,0.9999,0.0,-0.076,0.0078,0.2884,19.525,0.3287671232876712,0.1,44.15
2153,A130518C00025000,A,2013-05-18,call,25.0,A,17.6,,20.3,,0,5,2013-01-18,0.9998,0.0001,-0.0841,0.0193,0.2884,18.950000000000003,0.3287671232876712,0.1,44.15
2154,A130518C00026000,A,2013-05-18,call,26.0,A,16.95,,19.0,,0,0,2013-01-18,0.9995,0.0002,-0.0978,0.0436,0.2884,17.975,0.3287671232876712,0.1,44.15
2155,A130518C00027000,A,2013-05-18,call,27.0,A,15.95,,17.5,,0,0,2013-01-18,0.9989,0.0005,-0.1214,0.0903,0.2884,16.725,0.3287671232876712,0.1,44.15
2156,A130518C00028000,A,2013-05-18,call,28.0,A,15.4,,16.4,,0,0,2013-01-18,0.9978,0.0009,-0.1609,0.1734,0.2884,15.9,0.3287671232876712,0.1,44.15
2157,A130518C00029000,A,2013-05-18,call,29.0,A,14.55,,15.35,,0,0,2013-01-18,0.9958,0.0017,-0.2243,0.3111,0.2884,14.95,0.3287671232876712,0.1,44.15
2158,A130518C00030000,A,2013-05-18,call,30.0,A,13.6,,14.4,,0,3,2013-01-18,0.9925,0.0028,-0.3207,0.5238,0.2884,14.0,0.3287671232876712,0.1,44.15
2159,A130518C00031000,A,2013-05-18,call,31.0,A,12.6,,13.4,,0,0,2013-01-18,0.9872,0.0045,-0.4593,0.8328,0.2884,13.0,0.3287671232876712,0.1,44.15
2160,A130518C00032000,A,2013-05-18,call,32.0,A,11.65,,12.5,,0,1,2013-01-18,0.9793,0.0068,-0.6481,1.2565,0.2884,12.075,0.3287671232876712,0.1,44.15
2161,A130518C00033000,A,2013-05-18,call,33.0,A,10.7,,11.55,,0,38,2013-01-18,0.9681,0.0098,-0.8923,1.807,0.2884,11.125,0.3287671232876712,0.1,44.15
2162,A130518C00034000,A,2013-05-18,call,34.0,A,8.7,,10.6,,0,0,2013-01-18,0.9528,0.0135,-1.1928,2.4864,0.2884,9.65,0.3287671232876712,0.1,44.15
2163,A130518C00035000,A,2013-05-18,call,35.0,A,9.0,,9.75,,0,0,2013-01-18,0.9363,0.0175,-1.459,3.1521,0.2826,9.375,0.3287671232876712,0.1,44.15
2164,A130518C00036000,A,2013-05-18,call,36.0,A,8.3,,8.7,,0,162,2013-01-18,0.9167,0.0221,-1.7236,3.8692,0.2749,8.5,0.3287671232876712,0.1,44.15
2165,A130518C00037000,A,2013-05-18,call,37.0,A,7.65,,7.8,,1,402,2013-01-18,0.8691,0.0281,-2.5531,5.366,0.2998,7.725,0.3287671232876712,0.1,44.15
2166,A130518C00038000,A,2013-05-18,call,38.0,A,6.75,,6.95,,0,102,2013-01-18,0.8403,0.0333,-2.8062,6.1357,0.2893,6.85,0.3287671232876712,0.1,44.15
2167,A130518C00039000,A,2013-05-18,call,39.0,A,5.95,,6.1,,0,183,2013-01-18,0.804,0.0388,-3.1003,6.9819,0.2819,6.025,0.3287671232876712,0.1,44.15
2168,A130518C00040000,A,2013-05-18,call,40.0,A,5.15,,5.35,,1,515,2013-01-18,0.7615,0.0445,-3.3848,7.8212,0.2758,5.25,0.3287671232876712,0.1,44.15
2169,A130518C00041000,A,2013-05-18,call,41.0,A,4.45,,4.6,,0,338,2013-01-18,0.7127,0.0497,-3.6483,8.6027,0.2711,4.525,0.3287671232876712,0.1,44.15
2170,A130518C00042000,A,2013-05-18,call,42.0,A,3.75,,3.9,,0,631,2013-01-18,0.6603,0.0551,-3.8014,9.2464,0.2634,3.825,0.3287671232876712,0.1,44.15
2171,A130518C00043000,A,2013-05-18,call,43.0,A,3.15,,3.25,,0,420,2013-01-18,0.6022,0.0592,-3.9131,9.7379,0.258,3.2,0.3287671232876712,0.1,44.15
2172,A130518C00044000,A,2013-05-18,call,44.0,A,2.58,,2.65,,40,295,2013-01-18,0.5407,0.0627,-3.9055,10.0185,0.2507,2.615,0.3287671232876712,0.1,44.15
2173,A130518C00045000,A,2013-05-18,call,45.0,A,2.08,,2.13,,29,1167,2013-01-18,0.4765,0.0644,-3.8242,10.0535,0.245,2.105,0.3287671232876712,0.1,44.15
2174,A130518C00046000,A,2013-05-18,call,46.0,A,1.64,,1.69,,0,114,2013-01-18,0.4117,0.0641,-3.6554,9.8231,0.24,1.665,0.3287671232876712,0.1,44.15
2175,A130518C00047000,A,2013-05-18,call,47.0,A,1.26,,1.31,,278,203,2013-01-18,0.3477,0.0624,-3.3905,9.3275,0.2347,1.285,0.3287671232876712,0.1,44.15
2176,A130518C00048000,A,2013-05-18,call,48.0,A,0.96,,1.0,,662,801,2013-01-18,0.2877,0.0585,-3.0743,8.6092,0.2308,0.98,0.3287671232876712,0.1,44.15
2177,A130518C00049000,A,2013-05-18,call,49.0,A,0.71,,0.75,,3,38,2013-01-18,0.2327,0.0533,-2.7083,7.7148,0.2271,0.73,0.3287671232876712,0.1,44.15
2178,A130518C00050000,A,2013-05-18,call,50.0,A,0.52,,0.55,,162,420,2013-01-18,0.1839,0.0471,-2.3207,6.7132,0.2238,0.535,0.3287671232876712,0.1,44.15
2179,A130518C00052500,A,2013-05-18,call,52.5,A,0.21,,0.26,,0,172,2013-01-18,0.0958,0.0306,-1.4577,4.2946,0.2201,0.235,0.3287671232876712,0.1,44.15
2180,A130518C00055000,A,2013-05-18,call,55.0,A,0.07,,0.14,,0,5,2013-01-18,0.0468,0.0176,-0.8362,2.4687,0.2199,0.105,0.3287671232876712,0.1,44.15
2181,A130518C00060000,A,2013-05-18,call,60.0,A,0.0,,0.05,,0,0,2013-01-18,0.0135,0.0059,-0.3161,0.8754,0.2348,0.025,0.3287671232876712,0.1,44.15
2182,A130817C00021000,A,2013-08-17,call,21.0,A,22.65,,23.25,,0,0,2013-01-18,0.9997,0.0001,-0.0735,0.0388,0.2968,22.95,0.5780821917808219,0.1,44.15
2183,A130817C00022000,A,2013-08-17,call,22.0,A,21.55,,23.35,,0,0,2013-01-18,0.9993,0.0002,-0.0862,0.0769,0.2968,22.450000000000003,0.5780821917808219,0.1,44.15
2184,A130817C00023000,A,2013-08-17,call,23.0,A,19.3,,21.35,,0,0,2013-01-18,0.9987,0.0004,-0.1059,0.1421,0.2968,20.325000000000003,0.5780821917808219,0.1,44.15
2185,A130817C00024000,A,2013-08-17,call,24.0,A,19.55,,20.3,,0,0,2013-01-18,0.9976,0.0007,-0.1357,0.2467,0.2968,19.925,0.5780821917808219,0.1,44.15
2186,A130817C00025000,A,2013-08-17,call,25.0,A,18.6,,19.35,,0,0,2013-01-18,0.9959,0.0011,-0.1793,0.405,0.2968,18.975,0.5780821917808219,0.1,44.15
2187,A130817C00026000,A,2013-08-17,call,26.0,A,17.6,,18.35,,0,0,2013-01-18,0.9933,0.0019,-0.2404,0.6321,0.2968,17.975,0.5780821917808219,0.1,44.15
2188,A130817C00027000,A,2013-08-17,call,27.0,A,16.65,,17.4,,0,0,2013-01-18,0.9894,0.0028,-0.3229,0.9428,0.2968,17.025,0.5780821917808219,0.1,44.15
2189,A130817C00028000,A,2013-08-17,call,28.0,A,15.7,,16.45,,0,0,2013-01-18,0.9839,0.004,-0.4299,1.3496,0.2968,16.075,0.5780821917808219,0.1,44.15
2190,A130817C00029000,A,2013-08-17,call,29.0,A,13.8,,15.5,,0,0,2013-01-18,0.9765,0.0056,-0.5635,1.8612,0.2968,14.65,0.5780821917808219,0.1,44.15
2191,A130817C00030000,A,2013-08-17,call,30.0,A,13.85,,14.55,,0,0,2013-01-18,0.9668,0.0074,-0.7248,2.4812,0.2968,14.2,0.5780821917808219,0.1,44.15
2192,A130817C00031000,A,2013-08-17,call,31.0,A,12.95,,13.6,,0,0,2013-01-18,0.9545,0.0095,-0.9128,3.2068,0.2968,13.275,0.5780821917808219,0.1,44.15
2193,A130817C00032000,A,2013-08-17,call,32.0,A,12.2,,12.7,,0,0,2013-01-18,0.9412,0.0119,-1.0873,3.928,0.2932,12.45,0.5780821917808219,0.1,44.15
2194,A130817C00033000,A,2013-08-17,call,33.0,A,11.6,,11.75,,0,0,2013-01-18,0.9125,0.0152,-1.5277,5.33,0.3116,11.675,0.5780821917808219,0.1,44.15
2195,A130817C00034000,A,2013-08-17,call,34.0,A,10.7,,10.9,,0,0,2013-01-18,0.8929,0.0179,-1.7373,6.1803,0.3078,10.8,0.5780821917808219,0.1,44.15
2196,A130817C00035000,A,2013-08-17,call,35.0,A,9.85,,10.0,,0,0,2013-01-18,0.8724,0.0207,-1.9159,6.9998,0.3012,9.925,0.5780821917808219,0.1,44.15
2197,A130817C00036000,A,2013-08-17,call,36.0,A,9.0,,9.2,,0,0,2013-01-18,0.8466,0.0237,-2.1382,7.9301,0.2983,9.1,0.5780821917808219,0.1,44.15
2198,A130817C00037000,A,2013-08-17,call,37.0,A,8.2,,8.35,,0,0,2013-01-18,0.8203,0.0268,-2.3082,8.7855,0.2917,8.274999999999999,0.5780821917808219,0.1,44.15
2199,A130817C00038000,A,2013-08-17,call,38.0,A,7.4,,7.55,,0,0,2013-01-18,0.7907,0.0301,-2.468,9.6375,0.2852,7.475,0.5780821917808219,0.1,44.15
2200,A130817C00039000,A,2013-08-17,call,39.0,A,6.65,,6.8,,0,47,2013-01-18,0.7569,0.0332,-2.639,10.4923,0.281,6.725,0.5780821917808219,0.1,44.15
2201,A130817C00040000,A,2013-08-17,call,40.0,A,5.95,,6.1,,0,11,2013-01-18,0.7196,0.0362,-2.8001,11.2895,0.2779,6.025,0.5780821917808219,0.1,44.15
2202,A130817C00041000,A,2013-08-17,call,41.0,A,5.25,,5.4,,0,8,2013-01-18,0.6811,0.0393,-2.8933,11.9681,0.2713,5.325,0.5780821917808219,0.1,44.15
2203,A130817C00042000,A,2013-08-17,call,42.0,A,4.6,,4.75,,20,8,2013-01-18,0.6395,0.042,-2.9634,12.545,0.2657,4.675,0.5780821917808219,0.1,44.15
2204,A130817C00043000,A,2013-08-17,call,43.0,A,4.05,,4.15,,0,9,2013-01-18,0.5951,0.0441,-3.0254,12.9883,0.2625,4.1,0.5780821917808219,0.1,44.15
2205,A130817C00044000,A,2013-08-17,call,44.0,A,3.5,,3.6,,0,1350,2013-01-18,0.5494,0.0458,-3.0328,13.2678,0.258,3.55,0.5780821917808219,0.1,44.15
2206,A130817C00045000,A,2013-08-17,call,45.0,A,3.0,,3.1,,5,63,2013-01-18,0.5026,0.0468,-3.0058,13.3702,0.2541,3.05,0.5780821917808219,0.1,44.15
2207,A130817C00046000,A,2013-08-17,call,46.0,A,2.54,,2.61,,0,107,2013-01-18,0.4548,0.0475,-2.9232,13.2848,0.249,2.575,0.5780821917808219,0.1,44.15
2208,A130817C00047000,A,2013-08-17,call,47.0,A,2.14,,2.2,,0,31,2013-01-18,0.4079,0.0471,-2.8234,13.0137,0.2458,2.17,0.5780821917808219,0.1,44.15
2209,A130817C00048000,A,2013-08-17,call,48.0,A,1.78,,1.84,,0,41,2013-01-18,0.3619,0.0462,-2.6827,12.5615,0.2422,1.81,0.5780821917808219,0.1,44.15
2210,A130817C00049000,A,2013-08-17,call,49.0,A,1.47,,1.52,,0,50,2013-01-18,0.3171,0.0446,-2.5076,11.9396,0.2384,1.495,0.5780821917808219,0.1,44.15
2211,A130817C00050000,A,2013-08-17,call,50.0,A,1.2,,1.25,,6,24,2013-01-18,0.2762,0.0422,-2.3308,11.2064,0.2363,1.225,0.5780821917808219,0.1,44.15
2212,A130817C00052500,A,2013-08-17,call,52.5,A,0.7,,0.74,,0,11,2013-01-18,0.1853,0.0347,-1.809,8.9556,0.2299,0.72,0.5780821917808219,0.1,44.15
2213,A130817C00055000,A,2013-08-17,call,55.0,A,0.38,,0.43,,0,35,2013-01-18,0.1176,0.0261,-1.3079,6.6076,0.2256,0.405,0.5780821917808219,0.1,44.15
2214,A130817C00060000,A,2013-08-17,call,60.0,A,0.1,,0.14,,0,1,2013-01-18,0.0421,0.0121,-0.5853,3.0123,0.2219,0.12,0.5780821917808219,0.1,44.15
2215,A140118C00020000,A,2014-01-18,call,20.0,A,24.05,,24.3,,0,2,2013-01-18,0.9974,0.0005,-0.1132,0.353,0.3007,24.175,1.0,0.1,44.15
2216,A140118C00023000,A,2014-01-18,call,23.0,A,21.15,,21.4,,0,0,2013-01-18,0.9901,0.002,-0.2432,1.1633,0.3007,21.275,1.0,0.1,44.15
2217,A140118C00025000,A,2014-01-18,call,25.0,A,19.25,,19.5,,0,36,2013-01-18,0.98,0.0037,-0.3944,2.1376,0.3007,19.375,1.0,0.1,44.15
2218,A140118C00028000,A,2014-01-18,call,28.0,A,16.5,,16.7,,0,0,2013-01-18,0.9461,0.0078,-0.8423,4.8318,0.3165,16.6,1.0,0.1,44.15
2219,A140118C00030000,A,2014-01-18,call,30.0,A,14.7,,14.9,,0,15,2013-01-18,0.9211,0.0108,-1.0856,6.4889,0.3099,14.8,1.0,0.1,44.15
2220,A140118C00032000,A,2014-01-18,call,32.0,A,13.0,,13.2,,0,104,2013-01-18,0.8872,0.0141,-1.379,8.4457,0.3073,13.1,1.0,0.1,44.15
2221,A140118C00035000,A,2014-01-18,call,35.0,A,10.55,,10.75,,0,57,2013-01-18,0.8274,0.0196,-1.7476,11.2696,0.2957,10.65,1.0,0.1,44.15
2222,A140118C00037000,A,2014-01-18,call,37.0,A,9.0,,9.25,,0,51,2013-01-18,0.7792,0.0234,-1.9608,13.0888,0.2874,9.125,1.0,0.1,44.15
2223,A140118C00040000,A,2014-01-18,call,40.0,A,7.0,,7.2,,0,196,2013-01-18,0.6929,0.0285,-2.2385,15.4969,0.2792,7.1,1.0,0.1,44.15
2224,A140118C00042000,A,2014-01-18,call,42.0,A,5.75,,5.95,,16,657,2013-01-18,0.6297,0.0316,-2.3279,16.6596,0.271,5.85,1.0,0.1,44.15
2225,A140118C00045000,A,2014-01-18,call,45.0,A,4.2,,4.35,,0,1030,2013-01-18,0.5275,0.0345,-2.3554,17.5553,0.2612,4.275,1.0,0.1,44.15
2226,A140118C00050000,A,2014-01-18,call,50.0,A,2.26,,2.36,,2,281,2013-01-18,0.3562,0.0342,-2.0749,16.4415,0.247,2.31,1.0,0.1,44.15
2227,A140118C00052500,A,2014-01-18,call,52.5,A,1.61,,1.68,,0,52,2013-01-18,0.2802,0.0315,-1.8344,14.8524,0.2422,1.645,1.0,0.1,44.15
2228,A140118C00055000,A,2014-01-18,call,55.0,A,1.11,,1.18,,2,369,2013-01-18,0.214,0.0278,-1.5577,12.8545,0.238,1.145,1.0,0.1,44.15
2229,A140118C00060000,A,2014-01-18,call,60.0,A,0.52,,0.58,,0,79,2013-01-18,0.1195,0.0193,-1.0491,8.7981,0.2348,0.55,1.0,0.1,44.15
2230,A150117C00020000,A,2015-01-17,call,20.0,A,23.6,,24.85,,0,0,2013-01-18,0.9852,0.0021,-0.2252,2.3329,0.2862,24.225,1.9972602739726024,0.1,44.15
2231,A150117C00023000,A,2015-01-17,call,23.0,A,20.95,,22.05,,0,0,2013-01-18,0.9664,0.0042,-0.3983,4.6624,0.2862,21.5,1.9972602739726024,0.1,44.15
2232,A150117C00025000,A,2015-01-17,call,25.0,A,18.0,,20.15,,0,0,2013-01-18,0.9478,0.006,-0.5443,6.6573,0.2862,19.075,1.9972602739726024,0.1,44.15
2233,A150117C00028000,A,2015-01-17,call,28.0,A,16.55,,17.75,,0,0,2013-01-18,0.9192,0.0089,-0.7037,9.3409,0.2702,17.15,1.9972602739726024,0.1,44.15
2234,A150117C00030000,A,2015-01-17,call,30.0,A,15.7,,16.05,,0,0,2013-01-18,0.8691,0.0111,-1.0871,13.2554,0.3068,15.875,1.9972602739726024,0.1,44.15
2235,A150117C00033000,A,2015-01-17,call,33.0,A,13.45,,13.8,,0,0,2013-01-18,0.8192,0.014,-1.304,16.4121,0.3005,13.625,1.9972602739726024,0.1,44.15
2236,A150117C00035000,A,2015-01-17,call,35.0,A,12.05,,12.45,,0,0,2013-01-18,0.7816,0.0159,-1.4363,18.3887,0.297,12.25,1.9972602739726024,0.1,44.15
2237,A150117C00037000,A,2015-01-17,call,37.0,A,10.45,,11.2,,0,9,2013-01-18,0.7433,0.018,-1.5113,20.0969,0.2869,10.825,1.9972602739726024,0.1,44.15
2238,A150117C00040000,A,2015-01-17,call,40.0,A,8.95,,9.35,,0,279,2013-01-18,0.6776,0.0201,-1.6705,22.3709,0.2868,9.15,1.9972602739726024,0.1,44.15
2239,A150117C00042000,A,2015-01-17,call,42.0,A,7.9,,8.3,,0,237,2013-01-18,0.6331,0.0212,-1.7329,23.4819,0.2843,8.100000000000001,1.9972602739726024,0.1,44.15
2240,A150117C00045000,A,2015-01-17,call,45.0,A,6.45,,6.85,,0,22,2013-01-18,0.5649,0.0227,-1.768,24.5501,0.2784,6.65,1.9972602739726024,0.1,44.15
2241,A150117C00047000,A,2015-01-17,call,47.0,A,5.65,,6.0,,0,17,2013-01-18,0.5202,0.0231,-1.7741,24.8485,0.2766,5.825,1.9972602739726024,0.1,44.15
2242,A150117C00050000,A,2015-01-17,call,50.0,A,4.5,,4.85,,0,28,2013-01-18,0.4529,0.0235,-1.7222,24.7067,0.2707,4.675,1.9972602739726024,0.1,44.15
2243,A150117C00052500,A,2015-01-17,call,52.5,A,3.65,,4.05,,0,4,2013-01-18,0.3986,0.0233,-1.6461,24.072,0.266,3.85,1.9972602739726024,0.1,44.15
2244,A150117C00055000,A,2015-01-17,call,55.0,A,3.0,,3.35,,0,15,2013-01-18,0.3484,0.0225,-1.5569,23.0634,0.263,3.175,1.9972602739726024,0.1,44.15
2245,A150117C00060000,A,2015-01-17,call,60.0,A,1.94,,2.21,,0,5,2013-01-18,0.2567,0.0202,-1.3137,20.0965,0.2553,2.075,1.9972602739726024,0.1,44.15
2246,A130216C00018000,A,2013-02-16,call,18.0,A,25.1,,28.2,,0,0,2013-01-22,1.0,0.0,-0.0545,0.0,0.2749,26.65,0.0684931506849315,0.1,44.639999
2247,A130216C00019000,A,2013-02-16,call,19.0,A,24.1,,27.2,,0,0,2013-01-22,1.0,0.0,-0.0575,0.0,0.2749,25.65,0.0684931506849315,0.1,44.639999
2248,A130216C00020000,A,2013-02-16,call,20.0,A,23.1,,26.2,,0,0,2013-01-22,1.0,0.0,-0.0605,0.0,0.2749,24.65,0.0684931506849315,0.1,44.639999
2249,A130216C00021000,A,2013-02-16,call,21.0,A,22.1,,24.95,,0,0,2013-01-22,1.0,0.0,-0.0636,0.0,0.2749,23.525,0.0684931506849315,0.1,44.639999
2250,A130216C00022000,A,2013-02-16,call,22.0,A,21.1,,24.2,,0,0,2013-01-22,1.0,0.0,-0.0667,0.0,0.2749,22.65,0.0684931506849315,0.1,44.639999
2251,A130216C00023000,A,2013-02-16,call,23.0,A,20.05,,22.45,,0,0,2013-01-22,1.0,0.0,-0.0696,0.0,0.2749,21.25,0.0684931506849315,0.1,44.639999
2252,A130216C00024000,A,2013-02-16,call,24.0,A,19.1,,21.4,,0,0,2013-01-22,1.0,0.0,-0.0727,0.0,0.2749,20.25,0.0684931506849315,0.1,44.639999
2253,A130216C00025000,A,2013-02-16,call,25.0,A,18.65,,19.7,,0,0,2013-01-22,1.0,0.0,-0.0757,0.0,0.2749,19.175,0.0684931506849315,0.1,44.639999
2254,A130216C00026000,A,2013-02-16,call,26.0,A,17.65,,18.7,,0,0,2013-01-22,1.0,0.0,-0.0788,0.0,0.2749,18.175,0.0684931506849315,0.1,44.639999
2255,A130216C00027000,A,2013-02-16,call,27.0,A,16.65,,17.75,,0,0,2013-01-22,1.0,0.0,-0.0817,0.0,0.2749,17.2,0.0684931506849315,0.1,44.639999
2256,A130216C00028000,A,2013-02-16,call,28.0,A,15.65,,16.75,,0,0,2013-01-22,1.0,0.0,-0.0848,0.0,0.2749,16.2,0.0684931506849315,0.1,44.639999
2257,A130216C00029000,A,2013-02-16,call,29.0,A,14.65,,15.75,,0,0,2013-01-22,1.0,0.0,-0.0878,0.0,0.2749,15.2,0.0684931506849315,0.1,44.639999
2258,A130216C00030000,A,2013-02-16,call,30.0,A,13.65,,14.75,,0,3,2013-01-22,1.0,0.0,-0.0909,0.0,0.2749,14.2,0.0684931506849315,0.1,44.639999
2259,A130216C00031000,A,2013-02-16,call,31.0,A,12.7,,13.75,,0,4,2013-01-22,1.0,0.0,-0.0939,0.0,0.2749,13.225,0.0684931506849315,0.1,44.639999
2260,A130216C00032000,A,2013-02-16,call,32.0,A,11.75,,12.75,,0,1,2013-01-22,1.0,0.0,-0.097,0.0001,0.2749,12.25,0.0684931506849315,0.1,44.639999
2261,A130216C00033000,A,2013-02-16,call,33.0,A,10.75,,11.75,,0,0,2013-01-22,1.0,0.0,-0.1008,0.0005,0.2749,11.25,0.0684931506849315,0.1,44.639999
2262,A130216C00034000,A,2013-02-16,call,34.0,A,9.8,,10.75,,0,0,2013-01-22,0.9999,0.0001,-0.1081,0.0025,0.2749,10.275,0.0684931506849315,0.1,44.639999
2263,A130216C00035000,A,2013-02-16,call,35.0,A,8.8,,9.75,,0,116,2013-01-22,0.9997,0.0002,-0.1293,0.0112,0.2749,9.275,0.0684931506849315,0.1,44.639999
2264,A130216C00036000,A,2013-02-16,call,36.0,A,7.8,,8.75,,0,114,2013-01-22,0.9989,0.0011,-0.1943,0.0414,0.2749,8.275,0.0684931506849315,0.1,44.639999
2265,A130216C00037000,A,2013-02-16,call,37.0,A,7.2,,7.8,,6,769,2013-01-22,0.9964,0.0034,-0.3708,0.1257,0.2749,7.5,0.0684931506849315,0.1,44.639999
2266,A130216C00038000,A,2013-02-16,call,38.0,A,6.15,,6.8,,0,1127,2013-01-22,0.9895,0.0088,-0.7756,0.3211,0.2749,6.475,0.0684931506849315,0.1,44.639999
2267,A130216C00039000,A,2013-02-16,call,39.0,A,5.55,,5.8,,12,14748,2013-01-22,0.9739,0.0191,-1.5549,0.6986,0.2749,5.675,0.0684931506849315,0.1,44.639999
2268,A130216C00040000,A,2013-02-16,call,40.0,A,4.5,,4.85,,0,2214,2013-01-22,0.9435,0.0359,-2.8146,1.3103,0.2749,4.675,0.0684931506849315,0.1,44.639999
2269,A130216C00041000,A,2013-02-16,call,41.0,A,3.75,,3.9,,29,1151,2013-01-22,0.8919,0.0586,-4.5218,2.1403,0.2749,3.825,0.0684931506849315,0.1,44.639999
2270,A130216C00042000,A,2013-02-16,call,42.0,A,2.87,,3.05,,1,1633,2013-01-22,0.8214,0.0848,-6.1356,3.0096,0.2673,2.96,0.0684931506849315,0.1,44.639999
2271,A130216C00043000,A,2013-02-16,call,43.0,A,2.12,,2.18,,0,4323,2013-01-22,0.7286,0.1136,-7.3452,3.821,0.2531,2.1500000000000004,0.0684931506849315,0.1,44.639999
2272,A130216C00044000,A,2013-02-16,call,44.0,A,1.43,,1.47,,124,15334,2013-01-22,0.6054,0.1392,-8.0603,4.4368,0.2399,1.45,0.0684931506849315,0.1,44.639999
2273,A130216C00045000,A,2013-02-16,call,45.0,A,0.88,,0.91,,79,1449,2013-01-22,0.4593,0.1498,-7.9465,4.5742,0.2299,0.895,0.0684931506849315,0.1,44.639999
2274,A130216C00046000,A,2013-02-16,call,46.0,A,0.47,,0.5,,197,520,2013-01-22,0.3089,0.1396,-6.7091,4.0601,0.219,0.485,0.0684931506849315,0.1,44.639999
2275,A130216C00047000,A,2013-02-16,call,47.0,A,0.22,,0.25,,105,119,2013-01-22,0.1814,0.1079,-4.8558,3.039,0.212,0.235,0.0684931506849315,0.1,44.639999
2276,A130216C00048000,A,2013-02-16,call,48.0,A,0.06,,0.11,,0,160,2013-01-22,0.0824,0.0666,-2.6135,1.7517,0.1981,0.0849999999999999,0.0684931506849315,0.1,44.639999
2277,A130216C00049000,A,2013-02-16,call,49.0,A,0.02,,0.08,,0,209,2013-01-22,0.0455,0.0396,-1.739,1.1019,0.2097,0.05,0.0684931506849315,0.1,44.639999
2278,A130216C00050000,A,2013-02-16,call,50.0,A,0.0,,0.04,,48,110,2013-01-22,0.0431,0.0317,-1.9912,1.0556,0.2508,0.02,0.0684931506849315,0.1,44.639999
2279,A130216C00055000,A,2013-02-16,call,55.0,A,0.0,,0.03,,0,10,2013-01-22,0.0007,0.0009,-0.0539,0.0286,0.2508,0.015,0.0684931506849315,0.1,44.639999
2280,A130216C00060000,A,2013-02-16,call,60.0,A,0.0,,0.02,,0,2,2013-01-22,0.0,0.0,-0.0003,0.0002,0.2508,0.01,0.0684931506849315,0.1,44.639999
2281,A130316C00035000,A,2013-03-16,call,35.0,A,7.8,,10.65,,0,0,2013-01-22,0.9971,0.0022,-0.228,0.1482,0.2368,9.225,0.1452054794520547,0.1,44.639999
2282,A130316C00037000,A,2013-03-16,call,37.0,A,5.85,,8.65,,0,0,2013-01-22,0.9839,0.01,-0.67,0.6784,0.2368,7.25,0.1452054794520547,0.1,44.639999
2283,A130316C00038000,A,2013-03-16,call,38.0,A,4.95,,6.95,,0,0,2013-01-22,0.9675,0.0181,-1.1243,1.2278,0.2368,5.95,0.1452054794520547,0.1,44.639999
2284,A130316C00039000,A,2013-03-16,call,39.0,A,5.35,,6.0,,0,0,2013-01-22,0.9402,0.0297,-1.7691,2.0096,0.2368,5.675,0.1452054794520547,0.1,44.639999
2285,A130316C00040000,A,2013-03-16,call,40.0,A,4.75,,5.1,,0,0,2013-01-22,0.8872,0.0453,-2.9253,3.2362,0.2499,4.925,0.1452054794520547,0.1,44.639999
2286,A130316C00041000,A,2013-03-16,call,41.0,A,3.95,,4.2,,0,0,2013-01-22,0.8276,0.06,-3.888,4.316,0.2517,4.075,0.1452054794520547,0.1,44.639999
2287,A130316C00042000,A,2013-03-16,call,42.0,A,3.2,,3.4,,0,0,2013-01-22,0.7562,0.074,-4.7253,5.2994,0.2507,3.3,0.1452054794520547,0.1,44.639999
2288,A130316C00043000,A,2013-03-16,call,43.0,A,2.53,,2.6,,11,0,2013-01-22,0.6768,0.0878,-5.2055,6.0691,0.242,2.565,0.1452054794520547,0.1,44.639999
2289,A130316C00044000,A,2013-03-16,call,44.0,A,1.87,,1.94,,12,0,2013-01-22,0.5844,0.0994,-5.4086,6.5918,0.2321,1.905,0.1452054794520547,0.1,44.639999
